country_name,country_code,year,Time Code,pop_percent_65plus,continent
Central African Republic,CAF,2000,YR2000,3.530959418,Africa
Central African Republic,CAF,2001,YR2001,3.505249034,Africa
Central African Republic,CAF,2002,YR2002,3.467978984,Africa
Central African Republic,CAF,2003,YR2003,3.419088159,Africa
Central African Republic,CAF,2004,YR2004,3.358439345,Africa
Central African Republic,CAF,2005,YR2005,3.286365678,Africa
Central African Republic,CAF,2006,YR2006,3.258031859,Africa
Central African Republic,CAF,2007,YR2007,3.218024731,Africa
Central African Republic,CAF,2008,YR2008,3.165982039,Africa
Central African Republic,CAF,2009,YR2009,3.101144059,Africa
Central African Republic,CAF,2010,YR2010,3.024459009,Africa
Central African Republic,CAF,2011,YR2011,3.008484291,Africa
Central African Republic,CAF,2012,YR2012,2.97862058,Africa
Central African Republic,CAF,2013,YR2013,2.93740209,Africa
Central African Republic,CAF,2014,YR2014,2.887879619,Africa
Central African Republic,CAF,2015,YR2015,2.831007952,Africa
Central African Republic,CAF,2016,YR2016,2.83307395,Africa
Central African Republic,CAF,2017,YR2017,2.831600277,Africa
Central African Republic,CAF,2018,YR2018,2.825773707,Africa
Central African Republic,CAF,2019,YR2019,2.81479015,Africa
Central African Republic,CAF,2020,YR2020,2.798126701,Africa
Central African Republic,CAF,2021,YR2021,..,Africa
Chad,TCD,1960,YR1960,3.822216684,Africa
Chad,TCD,1961,YR1961,3.8354211,Africa
Chad,TCD,1962,YR1962,3.839568684,Africa
Chad,TCD,1963,YR1963,3.832581767,Africa
Chad,TCD,1964,YR1964,3.813064007,Africa
Chad,TCD,1965,YR1965,3.78050306,Africa
Chad,TCD,1966,YR1966,3.793144453,Africa
Chad,TCD,1967,YR1967,3.790964605,Africa
Chad,TCD,1968,YR1968,3.775745407,Africa
Chad,TCD,1969,YR1969,3.747592057,Africa
Chad,TCD,1970,YR1970,3.706549889,Africa
Chad,TCD,1971,YR1971,3.714599555,Africa
Chad,TCD,1972,YR1972,3.70787312,Africa
Chad,TCD,1973,YR1973,3.687975784,Africa
Chad,TCD,1974,YR1974,3.657897243,Africa
Chad,TCD,1975,YR1975,3.619681629,Africa
Chad,TCD,1976,YR1976,3.617352422,Africa
Chad,TCD,1977,YR1977,3.603503251,Africa
Chad,TCD,1978,YR1978,3.578662349,Africa
Chad,TCD,1979,YR1979,3.542483232,Africa
Chad,TCD,1980,YR1980,3.494837665,Africa
Chad,TCD,1981,YR1981,3.48962214,Africa
Chad,TCD,1982,YR1982,3.474001105,Africa
Chad,TCD,1983,YR1983,3.448405021,Africa
Chad,TCD,1984,YR1984,3.413273228,Africa
Chad,TCD,1985,YR1985,3.368782948,Africa
Chad,TCD,1986,YR1986,3.354840972,Africa
Chad,TCD,1987,YR1987,3.333199701,Africa
Chad,TCD,1988,YR1988,3.304192445,Africa
Chad,TCD,1989,YR1989,3.268091695,Africa
Chad,TCD,1990,YR1990,3.225907609,Africa
Chad,TCD,1991,YR1991,3.201583088,Africa
Chad,TCD,1992,YR1992,3.169435063,Africa
Chad,TCD,1993,YR1993,3.130872061,Africa
Chad,TCD,1994,YR1994,3.087381856,Africa
Chad,TCD,1995,YR1995,3.03993712,Africa
Chad,TCD,1996,YR1996,3.010850265,Africa
Chad,TCD,1997,YR1997,2.977346684,Africa
Chad,TCD,1998,YR1998,2.940380806,Africa
Chad,TCD,1999,YR1999,2.900638924,Africa
Chad,TCD,2000,YR2000,2.858711,Africa
Chad,TCD,2001,YR2001,2.830163132,Africa
Chad,TCD,2002,YR2002,2.798730225,Africa
Chad,TCD,2003,YR2003,2.765194397,Africa
Chad,TCD,2004,YR2004,2.730697098,Africa
Chad,TCD,2005,YR2005,2.696314702,Africa
Chad,TCD,2006,YR2006,2.673134602,Africa
Chad,TCD,2007,YR2007,2.647886527,Africa
Chad,TCD,2008,YR2008,2.620447034,Africa
Chad,TCD,2009,YR2009,2.589257732,Africa
Chad,TCD,2010,YR2010,2.554430438,Africa
Chad,TCD,2011,YR2011,2.531310194,Africa
Chad,TCD,2012,YR2012,2.503631279,Africa
Chad,TCD,2013,YR2013,2.476401492,Africa
Chad,TCD,2014,YR2014,2.455757157,Africa
Chad,TCD,2015,YR2015,2.444707045,Africa
Chad,TCD,2016,YR2016,2.453854849,Africa
Chad,TCD,2017,YR2017,2.466718338,Africa
Chad,TCD,2018,YR2018,2.480518944,Africa
Chad,TCD,2019,YR2019,2.491641623,Africa
Chad,TCD,2020,YR2020,2.498577853,Africa
Chad,TCD,2021,YR2021,..,Africa
Channel Islands,CHI,1960,YR1960,13.16669713,Europe
Channel Islands,CHI,1961,YR1961,13.21660522,Europe
Channel Islands,CHI,1962,YR1962,13.29391604,Europe
Channel Islands,CHI,1963,YR1963,13.38691771,Europe
Channel Islands,CHI,1964,YR1964,13.47947228,Europe
Channel Islands,CHI,1965,YR1965,13.57276403,Europe
Channel Islands,CHI,1966,YR1966,13.63452554,Europe
Channel Islands,CHI,1967,YR1967,13.70601154,Europe
Channel Islands,CHI,1968,YR1968,13.77204656,Europe
Channel Islands,CHI,1969,YR1969,13.84156303,Europe
Channel Islands,CHI,1970,YR1970,13.92031156,Europe
Channel Islands,CHI,1971,YR1971,14.04426001,Europe
Channel Islands,CHI,1972,YR1972,14.14160208,Europe
Channel Islands,CHI,1973,YR1973,14.22329124,Europe
Channel Islands,CHI,1974,YR1974,14.3011728,Europe
Channel Islands,CHI,1975,YR1975,14.37883163,Europe
Channel Islands,CHI,1976,YR1976,14.60181873,Europe
Channel Islands,CHI,1977,YR1977,14.78813992,Europe
Channel Islands,CHI,1978,YR1978,14.92032342,Europe
Channel Islands,CHI,1979,YR1979,14.98684334,Europe
Channel Islands,CHI,1980,YR1980,15.00483574,Europe
Channel Islands,CHI,1981,YR1981,15.0369819,Europe
Channel Islands,CHI,1982,YR1982,15.01857992,Europe
Channel Islands,CHI,1983,YR1983,14.96999596,Europe
Channel Islands,CHI,1984,YR1984,14.90343234,Europe
Channel Islands,CHI,1985,YR1985,14.84066722,Europe
Channel Islands,CHI,1986,YR1986,14.82007261,Europe
Channel Islands,CHI,1987,YR1987,14.78480865,Europe
Channel Islands,CHI,1988,YR1988,14.74194365,Europe
Channel Islands,CHI,1989,YR1989,14.67547448,Europe
Channel Islands,CHI,1990,YR1990,14.59646978,Europe
Channel Islands,CHI,1991,YR1991,14.61683644,Europe
Channel Islands,CHI,1992,YR1992,14.61487543,Europe
Channel Islands,CHI,1993,YR1993,14.59326616,Europe
Channel Islands,CHI,1994,YR1994,14.54680358,Europe
Channel Islands,CHI,1995,YR1995,14.47826935,Europe
Channel Islands,CHI,1996,YR1996,14.49960162,Europe
Channel Islands,CHI,1997,YR1997,14.49925364,Europe
Channel Islands,CHI,1998,YR1998,14.49098281,Europe
Channel Islands,CHI,1999,YR1999,14.49425638,Europe
Channel Islands,CHI,2000,YR2000,14.5227461,Europe
Channel Islands,CHI,2001,YR2001,14.67366882,Europe
Channel Islands,CHI,2002,YR2002,14.79785556,Europe
Channel Islands,CHI,2003,YR2003,14.870592,Europe
Channel Islands,CHI,2004,YR2004,14.91148916,Europe
Channel Islands,CHI,2005,YR2005,14.97844117,Europe
Channel Islands,CHI,2006,YR2006,15.14430618,Europe
Channel Islands,CHI,2007,YR2007,15.27264026,Europe
Channel Islands,CHI,2008,YR2008,15.33308189,Europe
Channel Islands,CHI,2009,YR2009,15.34473821,Europe
Channel Islands,CHI,2010,YR2010,15.38119624,Europe
Channel Islands,CHI,2011,YR2011,15.61944869,Europe
Channel Islands,CHI,2012,YR2012,15.88093005,Europe
Channel Islands,CHI,2013,YR2013,16.12446178,Europe
Channel Islands,CHI,2014,YR2014,16.31809872,Europe
Channel Islands,CHI,2015,YR2015,16.47126402,Europe
Channel Islands,CHI,2016,YR2016,16.71908605,Europe
Channel Islands,CHI,2017,YR2017,16.99819168,Europe
Channel Islands,CHI,2018,YR2018,17.29746216,Europe
Channel Islands,CHI,2019,YR2019,17.60140254,Europe
Channel Islands,CHI,2020,YR2020,17.91583028,Europe
Channel Islands,CHI,2021,YR2021,..,Europe
Chile,CHL,1960,YR1960,3.75207642,South America
Chile,CHL,1961,YR1961,3.814898966,South America
Chile,CHL,1962,YR1962,3.868255094,South America
Chile,CHL,1963,YR1963,3.91406766,South America
Chile,CHL,1964,YR1964,3.955062528,South America
Chile,CHL,1965,YR1965,3.992615484,South America
Chile,CHL,1966,YR1966,4.040350737,South America
Chile,CHL,1967,YR1967,4.084279638,South America
Chile,CHL,1968,YR1968,4.125814711,South America
Chile,CHL,1969,YR1969,4.165942881,South America
Chile,CHL,1970,YR1970,4.205605279,South America
Chile,CHL,1971,YR1971,4.270890672,South America
Chile,CHL,1972,YR1972,4.332988178,South America
Chile,CHL,1973,YR1973,4.392699313,South America
Chile,CHL,1974,YR1974,4.450934806,South America
Chile,CHL,1975,YR1975,4.508309663,South America
Chile,CHL,1976,YR1976,4.595078609,South America
Chile,CHL,1977,YR1977,4.679395234,South America
Chile,CHL,1978,YR1978,4.760340386,South America
Chile,CHL,1979,YR1979,4.835930237,South America
Chile,CHL,1980,YR1980,4.905998136,South America
Chile,CHL,1981,YR1981,4.993259376,South America
Chile,CHL,1982,YR1982,5.077175738,South America
Chile,CHL,1983,YR1983,5.160220558,South America
Chile,CHL,1984,YR1984,5.244774959,South America
Chile,CHL,1985,YR1985,5.332915186,South America
Chile,CHL,1986,YR1986,5.439318878,South America
Chile,CHL,1987,YR1987,5.541835101,South America
Chile,CHL,1988,YR1988,5.650066144,South America
Chile,CHL,1989,YR1989,5.777279891,South America
Chile,CHL,1990,YR1990,5.929772921,South America
Chile,CHL,1991,YR1991,6.097608508,South America
Chile,CHL,1992,YR1992,6.285709746,South America
Chile,CHL,1993,YR1993,6.482869015,South America
Chile,CHL,1994,YR1994,6.67328329,South America
Chile,CHL,1995,YR1995,6.849601408,South America
Chile,CHL,1996,YR1996,7.024659003,South America
Chile,CHL,1997,YR1997,7.189491297,South America
Chile,CHL,1998,YR1998,7.346912914,South America
Chile,CHL,1999,YR1999,7.499868098,South America
Chile,CHL,2000,YR2000,7.650834263,South America
Chile,CHL,2001,YR2001,7.810197051,South America
Chile,CHL,2002,YR2002,7.961383818,South America
Chile,CHL,2003,YR2003,8.111503016,South America
Chile,CHL,2004,YR2004,8.267732736,South America
Chile,CHL,2005,YR2005,8.433989562,South America
Chile,CHL,2006,YR2006,8.600279165,South America
Chile,CHL,2007,YR2007,8.773768247,South America
Chile,CHL,2008,YR2008,8.957187518,South America
Chile,CHL,2009,YR2009,9.152421986,South America
Chile,CHL,2010,YR2010,9.362049112,South America
Chile,CHL,2011,YR2011,9.567097392,South America
Chile,CHL,2012,YR2012,9.785178422,South America
Chile,CHL,2013,YR2013,10.02331217,South America
Chile,CHL,2014,YR2014,10.29157734,South America
Chile,CHL,2015,YR2015,10.5963971,South America
Chile,CHL,2016,YR2016,10.87837115,South America
Chile,CHL,2017,YR2017,11.19189425,South America
Chile,CHL,2018,YR2018,11.52980166,South America
Chile,CHL,2019,YR2019,11.88154013,South America
Chile,CHL,2020,YR2020,12.24265742,South America
Chile,CHL,2021,YR2021,..,South America
China,CHN,1960,YR1960,3.68850982,Asia
China,CHN,1961,YR1961,3.711262684,Asia
China,CHN,1962,YR1962,3.674322306,Asia
China,CHN,1963,YR1963,3.59918311,Asia
China,CHN,1964,YR1964,3.512369437,Asia
China,CHN,1965,YR1965,3.423755397,Asia
China,CHN,1966,YR1966,3.491269844,Asia
China,CHN,1967,YR1967,3.565612273,Asia
China,CHN,1968,YR1968,3.638762056,Asia
China,CHN,1969,YR1969,3.700163434,Asia
China,CHN,1970,YR1970,3.748026674,Asia
China,CHN,1971,YR1971,3.816194221,Asia
China,CHN,1972,YR1972,3.880813423,Asia
China,CHN,1973,YR1973,3.943909378,Asia
China,CHN,1974,YR1974,4.010496405,Asia
China,CHN,1975,YR1975,4.084451962,Asia
China,CHN,1976,YR1976,4.196869235,Asia
China,CHN,1977,YR1977,4.311772036,Asia
China,CHN,1978,YR1978,4.43022011,Asia
China,CHN,1979,YR1979,4.55155677,Asia
China,CHN,1980,YR1980,4.674332986,Asia
China,CHN,1981,YR1981,4.825305937,Asia
China,CHN,1982,YR1982,4.966104023,Asia
China,CHN,1983,YR1983,5.096237737,Asia
China,CHN,1984,YR1984,5.211865297,Asia
China,CHN,1985,YR1985,5.309938539,Asia
China,CHN,1986,YR1986,5.391277383,Asia
China,CHN,1987,YR1987,5.451653045,Asia
China,CHN,1988,YR1988,5.501441168,Asia
China,CHN,1989,YR1989,5.557041477,Asia
China,CHN,1990,YR1990,5.630162221,Asia
China,CHN,1991,YR1991,5.693591469,Asia
China,CHN,1992,YR1992,5.787342361,Asia
China,CHN,1993,YR1993,5.900460919,Asia
China,CHN,1994,YR1994,6.015432036,Asia
China,CHN,1995,YR1995,6.124304325,Asia
China,CHN,1996,YR1996,6.293066059,Asia
China,CHN,1997,YR1997,6.430585931,Asia
China,CHN,1998,YR1998,6.551032096,Asia
China,CHN,1999,YR1999,6.675355358,Asia
China,CHN,2000,YR2000,6.811852767,Asia
China,CHN,2001,YR2001,6.939788413,Asia
China,CHN,2002,YR2002,7.082209214,Asia
China,CHN,2003,YR2003,7.230886596,Asia
China,CHN,2004,YR2004,7.366721673,Asia
China,CHN,2005,YR2005,7.482470721,Asia
China,CHN,2006,YR2006,7.605610008,Asia
China,CHN,2007,YR2007,7.712841635,Asia
China,CHN,2008,YR2008,7.815723851,Asia
China,CHN,2009,YR2009,7.932236318,Asia
China,CHN,2010,YR2010,8.074453236,Asia
China,CHN,2011,YR2011,8.259153941,Asia
China,CHN,2012,YR2012,8.45330833,Asia
China,CHN,2013,YR2013,8.678981377,Asia
China,CHN,2014,YR2014,8.966397405,Asia
China,CHN,2015,YR2015,9.331830172,Asia
China,CHN,2016,YR2016,9.802631139,Asia
China,CHN,2017,YR2017,10.34512046,Asia
China,CHN,2018,YR2018,10.92088354,Asia
China,CHN,2019,YR2019,11.47219302,Asia
China,CHN,2020,YR2020,11.9682712,Asia
China,CHN,2021,YR2021,..,Asia
Colombia,COL,1960,YR1960,2.919448609,South America
Colombia,COL,1961,YR1961,2.922323293,South America
Colombia,COL,1962,YR1962,2.919595121,South America
Colombia,COL,1963,YR1963,2.913849188,South America
Colombia,COL,1964,YR1964,2.908339035,South America
Colombia,COL,1965,YR1965,2.905238356,South America
Colombia,COL,1966,YR1966,2.9239969,South America
Colombia,COL,1967,YR1967,2.944830274,South America
Colombia,COL,1968,YR1968,2.966803619,South America
Colombia,COL,1969,YR1969,2.988742104,South America
Colombia,COL,1970,YR1970,3.011159417,South America
Colombia,COL,1971,YR1971,3.054374709,South America
Colombia,COL,1972,YR1972,3.095184959,South America
Colombia,COL,1973,YR1973,3.136426271,South America
Colombia,COL,1974,YR1974,3.18076609,South America
Colombia,COL,1975,YR1975,3.228683277,South America
Colombia,COL,1976,YR1976,3.298200882,South America
Colombia,COL,1977,YR1977,3.364857183,South America
Colombia,COL,1978,YR1978,3.427614084,South America
Colombia,COL,1979,YR1979,3.485487056,South America
Colombia,COL,1980,YR1980,3.538836779,South America
Colombia,COL,1981,YR1981,3.591169052,South America
Colombia,COL,1982,YR1982,3.642290914,South America
Colombia,COL,1983,YR1983,3.693330719,South America
Colombia,COL,1984,YR1984,3.745037969,South America
Colombia,COL,1985,YR1985,3.798829302,South America
Colombia,COL,1986,YR1986,3.868113013,South America
Colombia,COL,1987,YR1987,3.936924958,South America
Colombia,COL,1988,YR1988,4.007171021,South America
Colombia,COL,1989,YR1989,4.08118013,South America
Colombia,COL,1990,YR1990,4.160286624,South America
Colombia,COL,1991,YR1991,4.248707512,South America
Colombia,COL,1992,YR1992,4.33718355,South America
Colombia,COL,1993,YR1993,4.427690359,South America
Colombia,COL,1994,YR1994,4.522517268,South America
Colombia,COL,1995,YR1995,4.623230417,South America
Colombia,COL,1996,YR1996,4.730663212,South America
Colombia,COL,1997,YR1997,4.845134902,South America
Colombia,COL,1998,YR1998,4.964314619,South America
Colombia,COL,1999,YR1999,5.084143321,South America
Colombia,COL,2000,YR2000,5.203372862,South America
Colombia,COL,2001,YR2001,5.328559118,South America
Colombia,COL,2002,YR2002,5.451005202,South America
Colombia,COL,2003,YR2003,5.57378098,South America
Colombia,COL,2004,YR2004,5.701080344,South America
Colombia,COL,2005,YR2005,5.836074765,South America
Colombia,COL,2006,YR2006,5.964799759,South America
Colombia,COL,2007,YR2007,6.101327291,South America
Colombia,COL,2008,YR2008,6.248691814,South America
Colombia,COL,2009,YR2009,6.409431372,South America
Colombia,COL,2010,YR2010,6.586417883,South America
Colombia,COL,2011,YR2011,6.777423908,South America
Colombia,COL,2012,YR2012,6.977638417,South America
Colombia,COL,2013,YR2013,7.192879964,South America
Colombia,COL,2014,YR2014,7.430658298,South America
Colombia,COL,2015,YR2015,7.694694184,South America
Colombia,COL,2016,YR2016,7.936288268,South America
Colombia,COL,2017,YR2017,8.199088531,South America
Colombia,COL,2018,YR2018,8.47804702,South America
Colombia,COL,2019,YR2019,8.765830007,South America
Colombia,COL,2020,YR2020,9.060562223,South America
Colombia,COL,2021,YR2021,..,South America
Comoros,COM,1960,YR1960,3.198497287,Africa
Comoros,COM,1961,YR1961,3.191012625,Africa
Comoros,COM,1962,YR1962,3.17041755,Africa
Comoros,COM,1963,YR1963,3.13616673,Africa
Comoros,COM,1964,YR1964,3.091979014,Africa
Comoros,COM,1965,YR1965,3.036774915,Africa
Comoros,COM,1966,YR1966,3.046652607,Africa
Comoros,COM,1967,YR1967,3.044044151,Africa
Comoros,COM,1968,YR1968,3.038422305,Africa
Comoros,COM,1969,YR1969,3.027626761,Africa
Comoros,COM,1970,YR1970,3.015378998,Africa
Comoros,COM,1971,YR1971,3.053135814,Africa
Comoros,COM,1972,YR1972,3.087758898,Africa
Comoros,COM,1973,YR1973,3.113739108,Africa
Comoros,COM,1974,YR1974,3.129098295,Africa
Comoros,COM,1975,YR1975,3.133817871,Africa
Comoros,COM,1976,YR1976,3.162964885,Africa
Comoros,COM,1977,YR1977,3.185574484,Africa
Comoros,COM,1978,YR1978,3.200946154,Africa
Comoros,COM,1979,YR1979,3.21099221,Africa
Comoros,COM,1980,YR1980,3.216396116,Africa
Comoros,COM,1981,YR1981,3.237344383,Africa
Comoros,COM,1982,YR1982,3.244878359,Africa
Comoros,COM,1983,YR1983,3.242823479,Africa
Comoros,COM,1984,YR1984,3.233603307,Africa
Comoros,COM,1985,YR1985,3.213850514,Africa
Comoros,COM,1986,YR1986,3.213309274,Africa
Comoros,COM,1987,YR1987,3.206922003,Africa
Comoros,COM,1988,YR1988,3.192056975,Africa
Comoros,COM,1989,YR1989,3.171918165,Africa
Comoros,COM,1990,YR1990,3.146304368,Africa
Comoros,COM,1991,YR1991,3.144345463,Africa
Comoros,COM,1992,YR1992,3.135081384,Africa
Comoros,COM,1993,YR1993,3.122815921,Africa
Comoros,COM,1994,YR1994,3.105497353,Africa
Comoros,COM,1995,YR1995,3.084809653,Africa
Comoros,COM,1996,YR1996,3.084766089,Africa
Comoros,COM,1997,YR1997,3.076981311,Africa
Comoros,COM,1998,YR1998,3.066057413,Africa
Comoros,COM,1999,YR1999,3.051160258,Africa
Comoros,COM,2000,YR2000,3.035823268,Africa
Comoros,COM,2001,YR2001,3.038381832,Africa
Comoros,COM,2002,YR2002,3.036108443,Africa
Comoros,COM,2003,YR2003,3.028920922,Africa
Comoros,COM,2004,YR2004,3.016101054,Africa
Comoros,COM,2005,YR2005,2.99855958,Africa
Comoros,COM,2006,YR2006,3.002434449,Africa
Comoros,COM,2007,YR2007,3.000529909,Africa
Comoros,COM,2008,YR2008,2.993020698,Africa
Comoros,COM,2009,YR2009,2.976300108,Africa
Comoros,COM,2010,YR2010,2.950012469,Africa
Comoros,COM,2011,YR2011,2.940123328,Africa
Comoros,COM,2012,YR2012,2.922482044,Africa
Comoros,COM,2013,YR2013,2.903284536,Africa
Comoros,COM,2014,YR2014,2.891926415,Africa
Comoros,COM,2015,YR2015,2.893273169,Africa
Comoros,COM,2016,YR2016,2.924237549,Africa
Comoros,COM,2017,YR2017,2.962923828,Africa
Comoros,COM,2018,YR2018,3.007009306,Africa
Comoros,COM,2019,YR2019,3.055403427,Africa
Comoros,COM,2020,YR2020,3.105792197,Africa
Comoros,COM,2021,YR2021,..,Africa
"Congo, Dem. Rep.",COD,1960,YR1960,2.934533279,Africa
"Congo, Dem. Rep.",COD,1961,YR1961,2.927866817,Africa
"Congo, Dem. Rep.",COD,1962,YR1962,2.916111585,Africa
"Congo, Dem. Rep.",COD,1963,YR1963,2.899963127,Africa
"Congo, Dem. Rep.",COD,1964,YR1964,2.879643082,Africa
"Congo, Dem. Rep.",COD,1965,YR1965,2.855684175,Africa
"Congo, Dem. Rep.",COD,1966,YR1966,2.860707638,Africa
"Congo, Dem. Rep.",COD,1967,YR1967,2.860877786,Africa
"Congo, Dem. Rep.",COD,1968,YR1968,2.857066118,Africa
"Congo, Dem. Rep.",COD,1969,YR1969,2.850432913,Africa
"Congo, Dem. Rep.",COD,1970,YR1970,2.842081739,Africa
"Congo, Dem. Rep.",COD,1971,YR1971,2.855018903,Africa
"Congo, Dem. Rep.",COD,1972,YR1972,2.863233779,Africa
"Congo, Dem. Rep.",COD,1973,YR1973,2.867553235,Africa
"Congo, Dem. Rep.",COD,1974,YR1974,2.868535584,Africa
"Congo, Dem. Rep.",COD,1975,YR1975,2.866639064,Africa
"Congo, Dem. Rep.",COD,1976,YR1976,2.880478075,Africa
"Congo, Dem. Rep.",COD,1977,YR1977,2.889563461,Africa
"Congo, Dem. Rep.",COD,1978,YR1978,2.894722132,Africa
"Congo, Dem. Rep.",COD,1979,YR1979,2.896866503,Africa
"Congo, Dem. Rep.",COD,1980,YR1980,2.897126846,Africa
"Congo, Dem. Rep.",COD,1981,YR1981,2.913896514,Africa
"Congo, Dem. Rep.",COD,1982,YR1982,2.924852937,Africa
"Congo, Dem. Rep.",COD,1983,YR1983,2.930662465,Africa
"Congo, Dem. Rep.",COD,1984,YR1984,2.931643498,Africa
"Congo, Dem. Rep.",COD,1985,YR1985,2.928018791,Africa
"Congo, Dem. Rep.",COD,1986,YR1986,2.939071993,Africa
"Congo, Dem. Rep.",COD,1987,YR1987,2.946356064,Africa
"Congo, Dem. Rep.",COD,1988,YR1988,2.950198684,Africa
"Congo, Dem. Rep.",COD,1989,YR1989,2.950401714,Africa
"Congo, Dem. Rep.",COD,1990,YR1990,2.946767948,Africa
"Congo, Dem. Rep.",COD,1991,YR1991,2.952288617,Africa
"Congo, Dem. Rep.",COD,1992,YR1992,2.95482547,Africa
"Congo, Dem. Rep.",COD,1993,YR1993,2.95563661,Africa
"Congo, Dem. Rep.",COD,1994,YR1994,2.957125529,Africa
"Congo, Dem. Rep.",COD,1995,YR1995,2.962014308,Africa
"Congo, Dem. Rep.",COD,1996,YR1996,2.969503904,Africa
"Congo, Dem. Rep.",COD,1997,YR1997,2.972039269,Africa
"Congo, Dem. Rep.",COD,1998,YR1998,2.970599733,Africa
"Congo, Dem. Rep.",COD,1999,YR1999,2.964663487,Africa
"Congo, Dem. Rep.",COD,2000,YR2000,2.953490297,Africa
"Congo, Dem. Rep.",COD,2001,YR2001,2.963460909,Africa
"Congo, Dem. Rep.",COD,2002,YR2002,2.968174354,Africa
"Congo, Dem. Rep.",COD,2003,YR2003,2.968639343,Africa
"Congo, Dem. Rep.",COD,2004,YR2004,2.966241232,Africa
"Congo, Dem. Rep.",COD,2005,YR2005,2.961990058,Africa
"Congo, Dem. Rep.",COD,2006,YR2006,2.972828485,Africa
"Congo, Dem. Rep.",COD,2007,YR2007,2.980597476,Africa
"Congo, Dem. Rep.",COD,2008,YR2008,2.985840621,Africa
"Congo, Dem. Rep.",COD,2009,YR2009,2.989104283,Africa
"Congo, Dem. Rep.",COD,2010,YR2010,2.991057504,Africa
"Congo, Dem. Rep.",COD,2011,YR2011,3.001921065,Africa
"Congo, Dem. Rep.",COD,2012,YR2012,3.010628094,Africa
"Congo, Dem. Rep.",COD,2013,YR2013,3.016584905,Africa
"Congo, Dem. Rep.",COD,2014,YR2014,3.018876334,Africa
"Congo, Dem. Rep.",COD,2015,YR2015,3.017721504,Africa
"Congo, Dem. Rep.",COD,2016,YR2016,3.02043834,Africa
"Congo, Dem. Rep.",COD,2017,YR2017,3.019764526,Africa
"Congo, Dem. Rep.",COD,2018,YR2018,3.017840622,Africa
"Congo, Dem. Rep.",COD,2019,YR2019,3.016939617,Africa
"Congo, Dem. Rep.",COD,2020,YR2020,3.018670889,Africa
"Congo, Dem. Rep.",COD,2021,YR2021,..,Africa
"Congo, Rep.",COG,1960,YR1960,3.467114754,Africa
"Congo, Rep.",COG,1961,YR1961,3.488873721,Africa
"Congo, Rep.",COG,1962,YR1962,3.503429545,Africa
"Congo, Rep.",COG,1963,YR1963,3.509362251,Africa
"Congo, Rep.",COG,1964,YR1964,3.504325758,Africa
"Congo, Rep.",COG,1965,YR1965,3.488166787,Africa
"Congo, Rep.",COG,1966,YR1966,3.494061688,Africa
"Congo, Rep.",COG,1967,YR1967,3.487623622,Africa
"Congo, Rep.",COG,1968,YR1968,3.471238515,Africa
"Congo, Rep.",COG,1969,YR1969,3.445617834,Africa
"Congo, Rep.",COG,1970,YR1970,3.412202263,Africa
"Congo, Rep.",COG,1971,YR1971,3.402813824,Africa
"Congo, Rep.",COG,1972,YR1972,3.383523329,Africa
"Congo, Rep.",COG,1973,YR1973,3.355637057,Africa
"Congo, Rep.",COG,1974,YR1974,3.320856135,Africa
"Congo, Rep.",COG,1975,YR1975,3.280048729,Africa
"Congo, Rep.",COG,1976,YR1976,3.265948666,Africa
"Congo, Rep.",COG,1977,YR1977,3.242862027,Africa
"Congo, Rep.",COG,1978,YR1978,3.212959629,Africa
"Congo, Rep.",COG,1979,YR1979,3.177721954,Africa
"Congo, Rep.",COG,1980,YR1980,3.138924167,Africa
"Congo, Rep.",COG,1981,YR1981,3.12449471,Africa
"Congo, Rep.",COG,1982,YR1982,3.104927382,Africa
"Congo, Rep.",COG,1983,YR1983,3.080791345,Africa
"Congo, Rep.",COG,1984,YR1984,3.051985608,Africa
"Congo, Rep.",COG,1985,YR1985,3.01906429,Africa
"Congo, Rep.",COG,1986,YR1986,3.01226921,Africa
"Congo, Rep.",COG,1987,YR1987,2.996378702,Africa
"Congo, Rep.",COG,1988,YR1988,2.97392072,Africa
"Congo, Rep.",COG,1989,YR1989,2.946406845,Africa
"Congo, Rep.",COG,1990,YR1990,2.915386825,Africa
"Congo, Rep.",COG,1991,YR1991,2.907313489,Africa
"Congo, Rep.",COG,1992,YR1992,2.892023621,Africa
"Congo, Rep.",COG,1993,YR1993,2.870142386,Africa
"Congo, Rep.",COG,1994,YR1994,2.842826453,Africa
"Congo, Rep.",COG,1995,YR1995,2.810709512,Africa
"Congo, Rep.",COG,1996,YR1996,2.804247239,Africa
"Congo, Rep.",COG,1997,YR1997,2.789891465,Africa
"Congo, Rep.",COG,1998,YR1998,2.769233584,Africa
"Congo, Rep.",COG,1999,YR1999,2.743453616,Africa
"Congo, Rep.",COG,2000,YR2000,2.713490488,Africa
"Congo, Rep.",COG,2001,YR2001,2.70624031,Africa
"Congo, Rep.",COG,2002,YR2002,2.693068816,Africa
"Congo, Rep.",COG,2003,YR2003,2.674525569,Africa
"Congo, Rep.",COG,2004,YR2004,2.650643732,Africa
"Congo, Rep.",COG,2005,YR2005,2.621415904,Africa
"Congo, Rep.",COG,2006,YR2006,2.608446518,Africa
"Congo, Rep.",COG,2007,YR2007,2.590193954,Africa
"Congo, Rep.",COG,2008,YR2008,2.568624196,Africa
"Congo, Rep.",COG,2009,YR2009,2.545574109,Africa
"Congo, Rep.",COG,2010,YR2010,2.522807355,Africa
